Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Number,Col,Don,Dr,Lady,Major,Master,Miss,Mlle,Mme,Mr,Mrs,Ms,Rev,Sir,the Countess,Q,S
True,2,1,1.0,0,2,37.0042,2079,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
True,3,1,29.53641141141141,0,0,7.75,367228,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
True,3,0,15.0,1,0,14.4542,2659,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
True,2,1,0.83,1,1,18.75,29106,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
False,3,1,29.53641141141141,0,0,7.2292,2671,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
False,3,1,23.0,0,0,7.8542,347468,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,1,18.0,0,0,8.3,2223,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
True,1,0,39.0,1,1,83.1583,17756,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
False,3,1,21.0,0,0,8.6625,315097,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,1,29.53641141141141,0,0,8.05,392092,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
True,3,1,32.0,0,0,56.4958,1601,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
True,1,1,29.53641141141141,0,0,29.7,11774,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
False,3,1,20.0,0,0,7.925,3101287,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,2,1,16.0,0,0,10.5,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
True,1,0,30.0,0,0,31.0,113798,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
False,3,1,34.5,0,0,6.4375,2683,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
False,3,1,17.0,0,0,8.6625,315090,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,1,42.0,0,0,7.55,5547,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,1,35.0,0,0,7.8958,349213,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
False,2,1,28.0,0,1,33.0,248727,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
True,1,0,29.53641141141141,1,0,89.1042,17453,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
False,3,1,4.0,4,2,31.275,347082,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
False,3,1,74.0,0,0,7.775,347060,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,0,9.0,1,1,15.2458,2678,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
True,1,0,16.0,0,1,39.4,17592,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
False,2,0,44.0,1,0,26.0,244252,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
True,3,0,18.0,0,1,9.35,392091,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
True,1,1,51.0,0,0,26.55,113055,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
True,3,0,24.0,0,3,19.2583,2666,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
False,3,1,29.53641141141141,0,0,7.2292,2629,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
False,3,1,41.0,2,0,14.1083,350026,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,2,1,21.0,1,0,11.5,28134,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
True,1,0,48.0,0,0,25.9292,17466,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
False,2,1,24.0,0,0,13.0,233866,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
True,2,0,42.0,0,0,13.0,236852,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
True,2,0,27.0,1,0,13.8583,2149,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
False,1,1,31.0,0,0,50.4958,17590,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,1,29.53641141141141,0,0,9.5,345777,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
True,3,1,4.0,1,1,11.1333,347742,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
False,3,1,26.0,0,0,7.8958,349248,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
True,1,0,47.0,1,1,52.5542,11751,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
False,1,1,33.0,0,0,5.0,695,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,1,47.0,0,0,9.0,345765,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
True,2,0,28.0,1,0,24.0,3381,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
True,3,0,15.0,0,0,7.225,2667,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
False,3,1,20.0,0,0,9.8458,7534,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,1,19.0,0,0,7.8958,349212,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,1,29.53641141141141,0,0,7.8958,349217,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
True,1,0,56.0,0,1,83.1583,11767,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
True,2,0,25.0,0,1,26.0,230433,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
False,3,1,33.0,0,0,7.8958,349257,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,0,22.0,0,0,10.5167,7552,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
False,2,1,28.0,0,0,10.5,34068,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,1,25.0,0,0,7.05,392076,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,2,1,27.0,0,0,13.0,211536,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
True,1,0,19.0,0,0,30.0,112053,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
False,3,0,29.53641141141141,1,2,23.45,6607,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
True,1,1,26.0,0,0,30.0,111369,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
False,3,1,32.0,0,0,7.75,370376,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
